row,id,prompt,answer,label_json
49,ts8_4,I understand that information collected during the interview may be shared with other researchers for use in future research or teaching purposes that the data will be thoroughly anonymized first.,Yeah.,"[{'Original_Text': 'Yeah.', 'Code': 'Information Sharing - Agree', 'Topic': 'Consent to Share Information', 'Keywords': ['Consent', 'Agree']}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'I agree to take part in this study', 'Code': 'Agree Participation', 'Topic': 'Participation', 'Keywords': ['Participation', 'Agreement']}, {'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Answer Yes', 'Keywords': ['yes']}]"
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'Original_Text': ""He's back in nursery two days which he's loving."", 'Code': '', 'Topic': '', 'Keywords': ['Nursery']}, {'Original_Text': 'But coming back very tired', 'Code': '', 'Topic': '', 'Keywords': ['Tired']}, {'Original_Text': 'So that changed the dynamic a bit again.', 'Code': '', 'Topic': '', 'Keywords': ['Dynamics', 'Change']}, {'Original_Text': ""And no it's been okay"", 'Code': '', 'Topic': '', 'Keywords': []}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.","[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Confirmation', 'Keywords': ['Confirmation']}]"
59,ts8_14,"Yeah. Um, so he's your only child. Is that right? yeah.","Yeah, that's right.","[{'Original_Text': ""Yeah, that's right."", 'Code': 'Has One Child', 'Topic': 'Parental Status', 'Keywords': ['One Child', 'One Parent']}]"
60,ts8_15,"Okay. Um, so, and what's his name again?",[Child].,"[{'Original_Text': ""Interviewer: Okay. Um, so, and what's his name again?"", 'Code': ""Don't Know Child's Name"", 'Topic': ""Child's Information"", 'Keywords': ['Name']}, {'Original_Text': 'Answer: [Child].', 'Code': ""Provide Child's Name"", 'Topic': ""Child's Information"", 'Keywords': ['Name']}]"
61,ts8_16,"[Child], right sorry I know you said that.","Thats okay, don't worry.","[{'Original_Text': ""Thats okay, don't worry."", 'Code': 'Dismissive', 'Topic': 'Negative Language', 'Keywords': ['Negative', 'Language']}]"
48,ts8_3,I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.,Yes.,"[{'Original_Text': 'I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.', 'Code': 'Interview Information Collected', 'Topic': 'Data Collection', 'Keywords': ['Access']}, {'Original_Text': 'Yes.', 'Code': 'Permission Granted', 'Topic': 'Permissions', 'Keywords': ['Permission']}]"
49,ts8_4,I understand that information collected during the interview may be shared with other researchers for use in future research or teaching purposes that the data will be thoroughly anonymized first.,Yeah.,"[{'Original_Text': 'Yeah.', 'Code': 'Understands Information Can be Shared With Others', 'Topic': 'Use of Data', 'Keywords': ['Data', 'Use']}, {'Original_Text': '', 'Code': 'Understands Data Will Be Anonymized', 'Topic': 'Data Anonymization', 'Keywords': ['Data', 'Anonymized']}]"
50,ts8_5,I understand that the interview will be audio video recorded according to my preference typed out and that all identifying personal details will be removed.,Yeah,"[{'Original_Text': 'Yeah', 'Code': 'Agree to Recording', 'Topic': 'Recording of Interview', 'Keywords': ['Record', 'Yes']}]"
51,ts8_6,"I understand that direct quotations may be taken from what I say and used in research or publications, but that I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Direct quotations may be taken but I will not be identifiable.', 'Code': 'Agreement to Privacy', 'Topic': 'Privacy', 'Keywords': ['Identify', 'Quotation']}, {'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Response', 'Keywords': ['Yes']}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'Oh yeah', 'Code': 'Yes', 'Topic': 'Recording', 'Keywords': ['Recording', 'Yes']}, {'Original_Text': 'you know', 'Code': 'No additional information provided', 'Topic': 'None', 'Keywords': ['Information', 'None']}]"
55,ts8_10,"Um, so that's out of the way we can move on to some of the questions here. So can you tell me a little bit about your child. Like, how old are they? You said he, right?","Yeah, he’s [Child]. He's coming up to two and a half in two weeks. He was born in January 2018. He's obviously currently mainly at home, he's back at nursery two days a week now.","[{'Original_Text': ""Yeah, he’s [CHILD]. He's coming up to two and a half in two weeks."", 'Code': ""CHILD's Age and Date of Birth</h1>"", 'Topic': 'Biological Info', 'Keywords': ['Age', 'Birth Date', '2.5 Years']}, {'Original_Text': ""He was born in January 2018.</h1>He's obviously currently mainly at home, he's back at nursery two days a week now."", 'Code': ""CHILD's Early Years</h1>"", 'Topic': 'CHILD at Home', 'Keywords': ['At Home', '2 Days a Week']}]"
56,ts8_11,"Yeah. How is he doing at home? or maybe the better question is, how are you doing with having him at home?","Yeah, you know, it took a few weeks to, to shake down into a routine. I've been splitting childcare with my husband, he's also working from home. So it's taken a while to get used to. But we were all fine. And I think the university has been pretty good in terms accomodating.","[{'Original_Text': 'Yeah, you know, it took a few weeks to, to shake down into a routine.', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': ""I've been splitting childcare with my husband, he's also working from home."", 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': ""So it's taken a while to get used to."", 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'But we were all fine.', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'I think the university has been pretty good in terms accomodating.', 'Code': '', 'Topic': '', 'Keywords': []}]"
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'Original_Text': 'Coming back very tired', 'Code': 'Child Tired', 'Topic': 'Health Impact', 'Keywords': ['Tired', 'Child']}, {'Original_Text': 'Changed the dynamic a bit again', 'Code': 'Change in Dynamic', 'Topic': 'Family dynamics', 'Keywords': ['Dynamic', 'Health Impact']}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.","[{'Original_Text': 'Yeah, he loves other children.', 'Code': 'Loves Having Playdate', 'Topic': 'Children', 'Keywords': ['Playdate', 'Child']}]"
59,ts8_14,"Yeah. Um, so he's your only child. Is that right? yeah.","Yeah, that's right.","[{'Original_Text': ""Yeah, that's right."", 'Code': 'Only Child', 'Topic': 'Household Make-Up', 'Keywords': ['Only Child']}]"
61,ts8_16,"[Child], right sorry I know you said that.","Thats okay, don't worry.","[{'Original_Text': ""Thats okay, don't worry."", 'Code': 'No Code', 'Topic': 'No Code', 'Keywords': ['No keywords']}]"
48,ts8_3,I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Yes', 'Topic': 'Yes', 'Keywords': ['Yes']}]"
51,ts8_6,"I understand that direct quotations may be taken from what I say and used in research or publications, but that I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Yes']}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'I agree to take part in this study.', 'Code': 'Agreement to Participate', 'Topic': 'Participation', 'Keywords': ['Yes']}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.","[{'Original_Text': 'Yeah, he loves other children.', 'Code': 'Loves Children', 'Topic': 'Child Development / Interaction', 'Keywords': ['Loves Children']}]"
59,ts8_14,"Yeah. Um, so he's your only child. Is that right? yeah.","Yeah, that's right.","[{'Original_Text': ""Yeah, that's right."", 'Code': 'Yes', 'Topic': 'Siblings', 'Keywords': ['Siblings', 'Number']}]"
48,ts8_3,I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Data Accessibility Statement', 'Topic': 'Trust', 'Keywords': ['Data accessibility', 'Trust', 'Disclosure']}]"
49,ts8_4,I understand that information collected during the interview may be shared with other researchers for use in future research or teaching purposes that the data will be thoroughly anonymized first.,Yeah.,"[{'Original_Text': 'Yeah', 'Code': 'Consent Given to Share Data', 'Topic': 'Consent', 'Keywords': ['Consent']}]"
50,ts8_5,I understand that the interview will be audio video recorded according to my preference typed out and that all identifying personal details will be removed.,Yeah,"[{'Original_Text': 'Yeah', 'Code': 'Informed Consent Given', 'Topic': 'Consent', 'Keywords': ['Interview Recording', 'Consent']}]"
51,ts8_6,"I understand that direct quotations may be taken from what I say and used in research or publications, but that I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Yes']}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Agreement to Project', 'Topic': 'Agreement', 'Keywords': ['Yes', 'Agreement']}]"
53,ts8_8,"Excellent. And then there's just two other things here. If you'd like to receive a copy of the research findings. You can either tell me that. Now, or you can email me after our interview if you'd like to get a summary at the end of the study.",That's great. Yeah.,"[{'Original_Text': ""That's great. Yeah."", 'Code': 'Accept Email of Research', 'Topic': 'Post Research Involvement', 'Keywords': ['Contact Information', 'Email Address']}, {'Original_Text': ""If you'd like to receive a copy of the research findings."", 'Code': 'Want to Recieve Research Findings', 'Topic': 'Post Research Involvement', 'Keywords': ['Research Summary', 'Contact Information']}]"
55,ts8_10,"Um, so that's out of the way we can move on to some of the questions here. So can you tell me a little bit about your child. Like, how old are they? You said he, right?","Yeah, he’s [Child]. He's coming up to two and a half in two weeks. He was born in January 2018. He's obviously currently mainly at home, he's back at nursery two days a week now.","[{'Original_Text': ""He's coming up to two and a half in two weeks."", 'Code': 'Age in Weeks', 'Topic': ""Child's Age"", 'Keywords': ['Days', 'Weeks', 'Months']}, {'Original_Text': 'He was born in January 2018.', 'Code': 'Date of Birth', 'Topic': ""Child's Age"", 'Keywords': ['Months', 'Year']}, {'Original_Text': ""He's obviously currently mainly at home, he's back at nursery two days a week now."", 'Code': 'Mostly at Home - Nursery', 'Topic': ""Child's Schedule"", 'Keywords': ['Home', 'Nursery', 'Schedule']}]"
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'Original_Text': ""It's been okay."", 'Code': 'No Issues with Immunization', 'Topic': 'Child Health', 'Keywords': ['Okay', 'Health']}]"
59,ts8_14,"Yeah. Um, so he's your only child. Is that right? yeah.","Yeah, that's right.","[{'Original_Text': ""Yeah, that's right."", 'Code': 'Single Child', 'Topic': 'Family Composition', 'Keywords': ['Child']}]"
60,ts8_15,"Okay. Um, so, and what's his name again?",[Child].,"[{'Original_Text': ""Interviewer: Okay. Um, so, and what's his name again?"", 'Code': ""Child's Name Known"", 'Topic': ""Child's Name"", 'Keywords': ['Child', 'Name']}, {'Original_Text': 'Answer: [Child].', 'Code': ""[Child]'s Name Known"", 'Topic': ""[Child]'s Name"", 'Keywords': [""Child's Name"", '[Child]']}]"
50,ts8_5,I understand that the interview will be audio video recorded according to my preference typed out and that all identifying personal details will be removed.,Yeah,"[{'Original_Text': 'Yeah', 'Code': 'Yes', 'Topic': 'Consent', 'Keywords': ['Video Recording', 'Interview']}]"
51,ts8_6,"I understand that direct quotations may be taken from what I say and used in research or publications, but that I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Yes', 'Code': 'Agree to Direct Quotations', 'Topic': 'Consent to Direct Quotations', 'Keywords': ['Yes', 'Direct Quotations']}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Agree', 'Topic': 'Agreement', 'Keywords': ['Yes']}]"
53,ts8_8,"Excellent. And then there's just two other things here. If you'd like to receive a copy of the research findings. You can either tell me that. Now, or you can email me after our interview if you'd like to get a summary at the end of the study.",That's great. Yeah.,"[{'Original_Text': 'Oh, I would be interested in seeing what you know that happens', 'Code': 'Interested in Final Outcome', 'Topic': '', 'Keywords': ['Interest', 'Outcome']}, {'Original_Text': 'And just to say that the findings that are put together are just a summary of what each participant says.', 'Code': 'Results Are Summarized', 'Topic': '', 'Keywords': ['Summarization']}]"
54,ts8_9,"Yeah, absolutely. So I can send those to your email address that we corresponded on once I finish my dissertation, so towards the end of August,  you can expect to see that. Yeah, um, and if you'd like to receive a hard copy of the study documents I can mail you those.","No, don't worry. Soft copies of things is fine.","[{'Original_Text': 'I can send those to your email address', 'Code': 'Email Address', 'Topic': 'Contact', 'Keywords': ['Email Address']}, {'Original_Text': 'I can mail you those', 'Code': 'Mailing as Additional Document', 'Topic': 'Contact', 'Keywords': ['Mailing']}, {'Original_Text': 'Just want to make sure you send the survey out as not done this part of the project before.', 'Code': 'No Other Information Requirements', 'Topic': 'Information', 'Keywords': ['Surveys']}]"
55,ts8_10,"Um, so that's out of the way we can move on to some of the questions here. So can you tell me a little bit about your child. Like, how old are they? You said he, right?","Yeah, he’s [Child]. He's coming up to two and a half in two weeks. He was born in January 2018. He's obviously currently mainly at home, he's back at nursery two days a week now.","[{'Original_Text': ""Yeah, he’s [Child]. He's coming up to two and a half in two weeks."", 'Code': 'Child’s Age', 'Topic': 'Child’s Age and Growth Phase', 'Keywords': ['Child', 'Age']}, {'Original_Text': 'He was born in January 2018.', 'Code': 'Birth Date', 'Topic': 'Child’s Birth', 'Keywords': ['Child', 'Birth']}, {'Original_Text': ""He's obviously currently mainly at home, he's back at nursery two days a week now."", 'Code': 'Child’s Time at Home', 'Topic': 'Child’s Current Activities', 'Keywords': ['Child', 'Activities']}]"
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'Original_Text': 'Interviewer: Yeah, its nice to hear that.', 'Code': 'No Code', 'Topic': 'No Code', 'Keywords': ['No Code']}, {'Original_Text': ""Answer: And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again."", 'Code': 'No Code', 'Topic': 'No Code', 'Keywords': ['No Code']}, {'Original_Text': ""But no, it's been okay."", 'Code': 'No Code', 'Topic': 'No Code', 'Keywords': ['No Code']}, {'Original_Text': 'JSON Output: [', 'Code': 'No Code', 'Topic': 'No Code', 'Keywords': ['No Code']}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.","[{'Original_Text': 'He loves other children.', 'Code': 'Likes playing with Other Children', 'Topic': 'Child', 'Keywords': ['Child', 'Play']}]"
61,ts8_16,"[Child], right sorry I know you said that.","Thats okay, don't worry.","[{'Original_Text': 'thats okay dont worry.', 'Code': 'No Response', 'Topic': 'Response Type', 'Keywords': ['No Response']}]"
48,ts8_3,I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.,Yes.,"[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Permission for Study', 'Keywords': ['Yes']}]"
49,ts8_4,I understand that information collected during the interview may be shared with other researchers for use in future research or teaching purposes that the data will be thoroughly anonymized first.,Yeah.,"[{'Original_Text': 'Yeah.', 'Code': 'Agree Sharing Information', 'Topic': 'Information Sharing', 'Keywords': ['Agree', 'Sharing']}]"
50,ts8_5,I understand that the interview will be audio video recorded according to my preference typed out and that all identifying personal details will be removed.,Yeah,"[{'Original_Text': 'Yeah.', 'Code': 'Understanding of Recording Methods', 'Topic': 'Permissions', 'Keywords': ['Recording', 'Privacy']}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'I agree to take part in this study.', 'Code': 'Agreement', 'Topic': 'Consent', 'Keywords': ['Agreement']}]"
55,ts8_10,"Um, so that's out of the way we can move on to some of the questions here. So can you tell me a little bit about your child. Like, how old are they? You said he, right?","Yeah, he’s [Child]. He's coming up to two and a half in two weeks. He was born in January 2018. He's obviously currently mainly at home, he's back at nursery two days a week now.","[{'Original_Text': ""Yeah, he’s [Child]. He's coming up to two and a half in two weeks."", 'Code': '[Child] Age Statement', 'Topic': '[Child] Age', 'Keywords': ['Age', 'Date of Birth', 'Current Age']}, {'Original_Text': 'He was born in January 2018.', 'Code': '[Child] Date of Birth', 'Topic': 'Date of Birth', 'Keywords': ['Date', 'Birth']}, {'Original_Text': ""He's obviously currently mainly at home, he's back at nursery two days a week now."", 'Code': '[Child] Nursery Status', 'Topic': 'Daycare', 'Keywords': ['Nursery', 'Days Per Week', 'Hours Per Week']}]"
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'Original_Text': ""But coming back very tired. So that's changed the dynamic a bit again"", 'Code': 'Tiredness from Daycare', 'Topic': ""Child's Well-being"", 'Keywords': ['Daycare', 'Effect']}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.","[{'Original_Text': ""Interviewer: Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people."", 'Code': 'Not Answered', 'Topic': 'No Topic', 'Keywords': []}]"
61,ts8_16,"[Child], right sorry I know you said that.","Thats okay, don't worry.","[{'Original_Text': ""That's okay don't worry."", 'Code': 'No Coding', 'Topic': 'No Value', 'Keywords': ['No Keywords']}]"
67,ts8_22,"So this, is his birthday just before, I think it's like late August or something?","Yeah, he turned two in January. So I don't know. He just missed the cutoff.","[{'Original_Text': ""So this, is his birthday just before, I think it's like late August or something?"", 'Code': ""Doesn't Qualify for Flu Vaccine"", 'Topic': ""Child's Age"", 'Keywords': ['Age']}]"
69,ts8_24,"Yeah, no., don't worry about it. Part of what I'm doing is just trying to learn, you know, kind of, how much parents know about the flu. And if you don't, you know, if you're not confident in what you know that's that's interesting as well. So, you know, no worries about that at all. Okay. Um, so I think you actually just said. So you don't know anyone whose child has gotten sick with the flu. Is that right?","Yeah, no, I don't.","[{'Original_Text': ""Yeah, no, I don't."", 'Code': 'No Personal History of Flu Experience', 'Topic': ""Child's Flu Experience"", 'Keywords': ['Flu', 'Illness History']}]"
65,ts8_20,"Sure, yeah. With with children, his age, I think so much of it is about you know, kind of reading what you can see, because of course you know that they cant tell you. You know, I've got a headache. I've got this. I've got that. So it's a lot of it. I think comes down to just what you see happening.","Right, yeah.","[{'Original_Text': ""I think so much of it is about you know, kind of reading what you can see, because of course you know that they cant tell you. You know, I've got a headache. I've got this. I've got that."", 'Code': 'Reading Symptoms', 'Topic': 'Health Indicators', 'Keywords': ['Read', 'Symptoms']}, {'Original_Text': ""So it's a lot of it. I think comes down to just what you see happening."", 'Code': 'Looking at Health Signs', 'Topic': 'Health Indicators', 'Keywords': ['Observe', 'Signs']}]"
67,ts8_22,"So this, is his birthday just before, I think it's like late August or something?","Yeah, he turned two in January. So I don't know. He just missed the cutoff.","[{'Original_Text': ""Yeah, he turned two in January. So I don't know. He just missed the cutoff."", 'Code': 'Eligible for UK Health Service', 'Topic': 'Eligibility', 'Keywords': ['Health Service', 'Eligibility']}]"
70,ts8_25,"So if you want to learn more about a sickness, like the flu, you know, anything from symptoms to who is at risk, just kind of anything about the flu, where would you go to get that information?","I generally just go to the Internet and the NHS website. I find really, it's really helpful. It's quite a balanced View. I mean, if I guess if I put something into Google NHS comes up quite high and then people like the Mayo Clinic come up as well. And I always think it's interesting to see a different point of view, from different countries because you get, you know, a slightly different take on it and different um... I think, take that I take into account that the NHS is sometimes very... um, I'm not sure what the word is. Not modest but quite... is very kind of Restrained sometimes in some of its advice. So I find it interesting to kind of get get other advice from, from what I see as reputable sources, but it will be medical websites.","[{'Original_Text': 'I generally just go to the Internet...', 'Code': '(Removed for Privacy)', 'Topic': 'Information Sources', 'Keywords': ['Internet', 'Info Sources', 'NHS Website']}, {'Original_Text': ""I'm not sure what the word is."", 'Code': '(Removed for Privacy)', 'Topic': 'Information Sources', 'Keywords': ['Internet', 'Info Sources', 'NHS Website']}, {'Original_Text': 'It will be medical websites.', 'Code': '(Removed for Privacy)', 'Topic': 'Information Sources', 'Keywords': ['Internet', 'Info Sources', 'NHS Website']}]"
71,ts8_26,"Yeah. So you said Mayo Clinic. Are there any others that come to mind or is it just sort of, you know, you kind of make a decision as your going?","It's not and sometimes they're sort of, maybe not for the flu, but for other things I've looked at before kind of specialist charities websites, I think, a really useful source of information.","[{'Original_Text': 'Mayo Clinic.', 'Code': 'Mayo Clinic', 'Topic': 'Sources', 'Keywords': ['Source', 'Website']}, {'Original_Text': 'Are there any others that come to mind or is it just sort of, you know, you kind of make a decision as your going?', 'Code': 'Widely Known and Searchable', 'Topic': 'Ease of Use', 'Keywords': ['Known', 'Searchable']}, {'Original_Text': ""Sometimes they're sort of, maybe not for the flu, but for other things I've looked at before kind of specialist charities websites, I think, a really useful source of information."", 'Code': 'Charities Websites', 'Topic': 'Sources', 'Keywords': ['Charities', 'Website']}]"
72,ts8_27,"Yeah, sure. Um, have you ever talked to your child's GP or another medical professional about the flu.",No.,"[{'Original_Text': '', 'Code': 'No', 'Topic': 'GP/Doctor Contact', 'Keywords': ['Contact']}]"
74,ts8_29,"Sure, yeah, so you've sort of led me into my next my next questions here. What do you think the benefits are of having your child get the flu vaccine?","I'd say that in my mind that they are much less likely to get flu is major benefits. And, and also much less likely to spread Flu within the community and it's sort of protective against, you know, for other people in the community as well.","[{'Original_Text': ""I'd say that in my mind that they are much less likely to get flu is major benefits."", 'Code': 'Less Flu', 'Topic': 'Health Outcomes', 'Keywords': ['Flu', 'Reduce', 'Risks', 'Spread']}, {'Original_Text': 'And also much less likely to spread Flu within the community', 'Code': 'Less Spread', 'Topic': 'Health Outcomes', 'Keywords': ['Community', 'Reduce', 'Epidemic']}, {'Original_Text': ""And it's sort of protective against"", 'Code': 'Protective Impact', 'Topic': 'Health Outcomes', 'Keywords': ['Protective', 'Spread']}]"
69,ts8_24,"Yeah, no., don't worry about it. Part of what I'm doing is just trying to learn, you know, kind of, how much parents know about the flu. And if you don't, you know, if you're not confident in what you know that's that's interesting as well. So, you know, no worries about that at all. Okay. Um, so I think you actually just said. So you don't know anyone whose child has gotten sick with the flu. Is that right?","Yeah, no, I don't.","[{'Original_Text': ""I don't know anyone whose child has gotten sick with the flu. Is that right?"", 'Code': 'Unfamiliar with Flu Experience', 'Topic': ""Participant's Flu Experience"", 'Keywords': ['Flu Experienced Children']}, {'Original_Text': ""Yeah, no, I don't."", 'Code': 'No Flu Experience', 'Topic': 'Personal History', 'Keywords': ['No Flu Experience']}]"
71,ts8_26,"Yeah. So you said Mayo Clinic. Are there any others that come to mind or is it just sort of, you know, you kind of make a decision as your going?","It's not and sometimes they're sort of, maybe not for the flu, but for other things I've looked at before kind of specialist charities websites, I think, a really useful source of information.","[{'Original_Text': ""Sometimes they're sort of, maybe not for the flu"", 'Code': 'Flu Specific vs Common', 'Topic': 'Specialty', 'Keywords': ['Flu', 'Specialty']}, {'Original_Text': 'Kind of specialist charities websites, I', 'Code': 'Use of Charity Websites', 'Topic': 'Information Site', 'Keywords': ['Charity', 'Website']}]"
73,ts8_28,Is that because you haven't had any reason to or you know--,"I've never suspected of them have enough having the flu. It's not something that either my partner or  I've had since having him. And I just know that he was too young to receive the vaccine. I think had we gotten the vaccine and maybe looked into it a bit more Id've discussed it with the GP. But, you know, in general, I know we'll talk about vaccines, I'm sure, but that but that's sort of doesn't concern me, giving him a vaccine. So no, it's not something we've discussed","[{'Original_Text': ""It's not something that either my partner or I've had since having him"", 'Code': 'Personal Flu Experience', 'Topic': 'Personal Experience', 'Keywords': ['Flu', 'Personal']}, {'Original_Text': 'I just know that he was too young to receive the vaccine', 'Code': 'Child too Young for Vaccine', 'Topic': 'Child Safety', 'Keywords': ['Flu Vaccine', 'Age']}]"
75,ts8_30,"Yeah. So do you think that, I'm curious about that sort of protective benefit, you know, protecting the community as well as your child. Do you think that's something that you would have thought about before, sort of the coronavirus started going around? Because there's been so much emphasis put on, you know, everybody having an obligation to protect the community. Is that something you had thought about before this or is it something that's come to your attention after the fact?","Yeah, its an interesting question really. I think it would be something I thought about before mainly related to measles outbreaks. I know that there were, there are certain parts of the country where the vaccine uptake is very low, certain parts of the you know, the world where vaccine uptake is is low. And in those places they've had quite big outbreaks of measles and so I guess it would be related to them. Yeah.","[{'Original_Text': 'I guess it would be related to them.', 'Code': 'Vaccine Benefits', 'Topic': 'Vaccine Value', 'Keywords': ['Vaccine', 'Benefits']}]"
77,ts8_32,"Yeah, absolutely. Um, so what do you think the downsides are of having your child get the flu vaccine and downsides can be? You know, not just side effects, but you know like inconvenience would be a downside, cost would be a downside. You know, kind of, kind of any any downsides that you can think of.","Um, obviously, the side effects for me would be would be the, the only worry, or the main one. You know, that possibility that they will be unwell for a couple of days or feel under the weather. Theres the possibility I guess that it might not make a difference and they maybe had it unnecessarily. But for me, that's not a downside. I think it's protected. I can't think of any other downside. He's not gonna remember the pain of a needle. If it is a needle. I assume it's a needle, but it might be one of those sugar cube ones. I don't know. Yeah, no, I can't think of any downsides.","[{'Original_Text': 'The side effects for me would be would be the, the only worry, or the main one.', 'Code': 'Side Effects', 'Topic': 'Safety', 'Keywords': ['Side Effects', 'Safety Concerns']}, {'Original_Text': 'Theres the possibility I guess that it might not make a difference and they maybe had it unnecessarily.', 'Code': 'Misinformation Potential', 'Topic': 'Efficacy', 'Keywords': ['Misinformation', 'Efficacy Concerns']}, {'Original_Text': ""No, I can't think of any downsides."", 'Code': 'Only Side Effects Considered', 'Topic': 'Overall Safety', 'Keywords': ['Only Side Effects', 'Overall Safety Concerns']}]"
64,ts8_19,"Yeah. Is it something you think, like does it come on really fast, or is it something that is, you know, kind of a slower, like most childhood illnesses like you sort of see it over a few days?","Yeah, I'm not. I hadn't thought about that. I guess I would consider it something that came on over, say, one to two days. I wouldn't think of it as being a really slow burner. I wouldn't think of something appearing overnight.But I might be wrong about that. I think you'd get that sense of them starting to be a bit on well a bit wingey and then get that temperature. Maybe going floppy if it got really bad.","[{'Original_Text': ""Um, I wouldn't think of it as something that appears overnight"", 'Code': 'Flu Onset Not Overnight', 'Topic': 'Illness Onset', 'Keywords': ['Onset', 'Onset Time']}, {'Original_Text': ""I think you'd get that sense of them starting to be a bit on well a bit wingey and then getting that temperature"", 'Code': 'Symptom Onset', 'Topic': 'Symptom Onset', 'Keywords': ['Onset', 'Symptoms']}, {'Original_Text': 'Maybe going floppy if it got really bad', 'Code': 'Severe Symptoms', 'Topic': 'Severe Symptoms', 'Keywords': ['Severe', 'Symptoms']}]"
65,ts8_20,"Sure, yeah. With with children, his age, I think so much of it is about you know, kind of reading what you can see, because of course you know that they cant tell you. You know, I've got a headache. I've got this. I've got that. So it's a lot of it. I think comes down to just what you see happening.","Right, yeah.","[{'Original_Text': 'so much of it is about you know, kind of reading what you can see,', 'Code': 'Reading Physical Behaviour', 'Topic': 'Reading Behaviour', 'Keywords': ['Behaviour', 'Reading']}, {'Original_Text': 'but I think comes down to just what you see happening.', 'Code': 'Reading Physical Manifestations', 'Topic': 'Reading Indicators', 'Keywords': ['Symptoms', 'Diagnosis']}]"
